predicted,Actual
-1.389551388764001e-15,
1.3567882927957365e-16,
-1.266667436325195e-15,
-1.9404393106038562e-16,
-9.154693573436623e-16,
-5.402857926424504e-16,
-4.020242673721215e-16,
2.2387046576861935e-15,
-3.403437496804542e-16,
6.487825254729549e-15,0.0
3.4005401093853896e-15,
-4.8748602320630887e-17,
5.737167011456824e-16,
0.9999999999999956,
-1.1218195586676603e-15,
1.0783674988330521e-15,0.0
-2.4876692455715485e-16,0.0
0.9999999999999991,
1.6576369547402143e-15,
1.6872736882643408e-16,
2.0155649682076527e-15,
-8.38408542998041e-16,
-4.474621487850808e-16,
-1.4686746198097325e-15,
-9.842647229562052e-16,
-6.96524315489286e-16,0.0
0.9999999999999987,
0.9999999999999964,1.0
1.942435090616547e-15,
1.5640141542742748e-15,
6.303604222480084e-16,0.0
1.4571797796578345e-15,
1.5580673327313971e-15,
4.798569540061714e-16,
-5.13266391603088e-16,
7.048021483669896e-17,0.0
-9.802485662074143e-17,
-3.8183861189514303e-16,0.0
-4.0708804257293653e-16,1.0
-4.9033176718315905e-18,1.0
3.164904224199242e-15,0.0
-6.910412644830374e-16,
0.9999999999999991,0.0
-1.740375454407575e-16,
1.0000000000000002,
2.8066889532191923e-16,
7.320519150508383e-17,0.0
-2.1822289029811063e-16,0.0
-3.141714051957652e-16,0.0
-9.259394389810326e-16,
0.9999999999999969,
-9.614105089987161e-17,1.0
-8.29865669465868e-16,
-4.99736964060818e-16,
9.712425421070711e-17,
-4.405152956942177e-16,
-6.291036698081475e-17,
3.3189544488584765e-16,
0.9999999999999984,
2.5382545067737235e-15,
-8.198001409229542e-16,
1.0000000000000067,
-1.3462580634946935e-15,1.0
-6.051197451525159e-16,
-8.872042240695243e-16,0.0
0.9999999999999991,
8.376782514599876e-16,0.0
0.9999999999999989,
3.428859054271014e-16,
7.442116136031009e-17,
5.542172617905078e-16,
7.278834242864127e-17,
3.7904660273448963e-16,
3.8351544990466498e-16,
9.756442201830223e-16,1.0
7.572339288102486e-16,
-8.915175243264441e-16,
-1.043114427811156e-15,0.0
6.624810220018823e-16,
7.982845590853868e-16,
-1.2390061461549755e-16,0.0
-5.050282922494358e-16,
8.969900574894805e-16,
-1.042721365021049e-15,
7.480536212497238e-16,
1.0000000000000004,
-1.542923095592627e-15,
1.0000000000000064,0.0
-9.627169609674355e-16,
1.4023144328387362e-15,
0.9999999999999991,
-2.778480029214808e-17,
0.9999999999999958,
-5.987666426428228e-16,
-4.705627573245828e-16,
6.853157266635805e-16,0.0
0.9999999999999996,
7.790536022941669e-16,
0.9999999999999969,
8.741008238099161e-17,
-2.570406437751284e-16,0.0
-2.2735527544915045e-17,
1.6161665650157806e-16,
2.4829869544011783e-15,1.0
4.470397162547309e-16,
0.9999999999999991,
-1.1744269426609519e-16,
-1.0248157499538744e-15,
-1.086759287590942e-15,0.0
-1.0795448439757467e-15,1.0
-2.6275297685826603e-16,
3.7877226371725776e-16,
1.6668415846560075e-15,
9.584693674142915e-16,
0.9999999999999954,
5.716150531674932e-16,
8.961259472112708e-16,
-6.716293713789466e-17,
0.9999999999999964,1.0
2.5071960355496113e-15,
0.9999999999999949,
-3.625030424604273e-16,
-1.1696977437322122e-15,1.0
-1.7703151355623076e-15,0.0
-5.33020393153238e-16,1.0
2.2697023288778684e-16,
0.9999999999999962,
-3.408221409352233e-16,
-1.9298860227560708e-15,1.0
-1.1149189102302004e-15,
0.9999999999999993,0.0
0.9999999999999991,
1.4229384654505032e-15,1.0
5.853311633865327e-16,
-3.740733782360553e-16,0.0
0.9999999999999973,
-1.1615086740942166e-15,0.0
3.3836523593351283e-16,
9.360922373454769e-17,
1.0000000000000004,
1.3334510132129952e-15,
-1.1664527184474186e-16,
0.9999999999999984,
1.0000000000000064,1.0
1.5198798763157906e-15,0.0
3.2180188633278077e-16,
4.392675243070695e-16,
-3.999384896375502e-16,
0.9999999999999998,
-1.9399458400540345e-15,0.0
3.5880877925652785e-15,1.0
1.6729097579803313e-15,
-1.2564447276054398e-16,
3.1183199291405437e-16,
0.9999999999999982,
-6.349574363221964e-17,
-4.909824428879585e-16,0.0
2.139939395563769e-15,
6.137711031491244e-17,
-1.874677715050814e-16,0.0
0.9999999999999993,
2.7884170713673557e-16,
0.9999999999999987,
-4.945811534116357e-17,
0.9999999999999971,
1.1556949527011114e-15,
1.0000000000000064,
-1.2873125558923578e-15,
2.518925979268733e-16,
-4.4328272829774375e-16,
0.9999999999999787,
-1.7197010162109663e-15,
-7.146076355500226e-16,
1.8957616788096534e-15,
1.6493025386358455e-15,
-1.6593025578164045e-15,
-3.9386037548788876e-16,0.0
-2.2490458121863403e-17,0.0
0.9999999999999934,0.0
-8.927591388138546e-17,
-8.212460861423262e-16,0.0
-9.712696668626601e-16,
5.108350249947964e-15,
-1.1700332397112959e-15,0.0
1.6576101977524048e-16,
8.826359367430367e-16,
0.9999999999999991,
2.146987723375574e-15,
9.881057611827086e-16,
1.0000000000000029,
-8.590029504001657e-16,
-1.6799914776934465e-15,0.0
1.000000000000007,
4.260475937619841e-16,
0.9999999999999989,1.0
-2.169832749413845e-16,
3.815533629781442e-16,0.0
1.3129740084046122e-15,0.0
-1.553680166630906e-15,
-2.5623161435603266e-16,
3.600794650125376e-16,
0.9999999999999996,0.0
1.0000000000000007,
0.9999999999999982,
1.4475339637820273e-15,0.0
8.992771880259762e-16,
-1.2421248564086335e-15,
6.478525848592822e-16,
1.0000000000000002,
2.7600140432236167e-16,1.0
0.9999999999999976,
1.4576386302111434e-16,
0.9999999999999953,
4.2747075673430723e-16,0.0
0.9999999999999982,
1.0348443027538252e-16,
5.765359018227866e-16,0.0
-7.47331806741659e-15,
9.327366033151659e-17,
2.6194592728250295e-16,0.0
-7.179774776866405e-16,0.0
8.45234272333145e-16,
0.9999999999999976,0.0
0.9999999999999987,
1.2411570661548706e-15,
4.195290853790413e-15,0.0
7.505918295112185e-16,
2.8426331503130496e-16,
-1.1523031065960207e-15,0.0
0.9999999999999991,
8.180488463742314e-16,
6.214669801639e-16,
1.2224270054950388e-15,1.0
1.0000000000000004,
1.0000000000000004,
-1.5775331313203658e-16,
2.3301750499216066e-15,
0.9999999999999971,
-5.971890309015512e-16,
0.999999999999998,
3.9548561882015246e-16,
2.8553546666397524e-15,
-1.9393148369442505e-16,
2.0664105319938194e-17,0.0
-4.55263418002629e-16,
0.9999999999999987,
-1.570697119853917e-15,
7.114516214139407e-16,
1.0263982562944992e-15,
-1.2856770195246377e-15,0.0
7.508111735280383e-16,
-7.906098535198797e-16,
1.0000000000000064,
-1.5696906734875154e-15,
1.982168850646696e-15,
7.40155435637087e-17,1.0
5.921875514261354e-16,
1.000000000000007,
1.0552545708500086e-15,
-1.9757873898040732e-17,0.0
-1.6415016376074019e-15,
-7.034527464321757e-16,0.0
-1.6231364922279996e-15,
1.1457910631790959e-15,
0.9999999999999984,0.0
7.10698561769511e-17,0.0
1.2161056724213272e-15,
0.9999999999999762,
-1.0073657488493434e-16,
-2.0961796007124007e-15,0.0
-6.766220822921876e-16,
-3.2745215984670917e-16,
-3.72216800707296e-16,
2.0299902688947377e-15,
-1.2718064241775268e-16,
1.5097601835714765e-15,
2.4831258764229612e-15,
0.9999999999999987,
-1.7319407039727747e-16,
-7.231953637407181e-16,1.0
1.0000000000000078,1.0
-3.5733550910081495e-16,
5.35271048798069e-16,
4.817864395960245e-16,0.0
-1.4801312186014195e-16,0.0
1.2788016381881647e-15,
3.2844769960979593e-16,0.0
-7.417006911495795e-16,
1.7700780369393208e-15,
-2.2009687516840873e-16,0.0
-1.34515462685777e-15,1.0
0.9999999999999993,
0.9999999999999969,0.0
5.356191426368985e-16,0.0
0.9999999999999993,
-6.839050410271385e-16,0.0
0.9999999999999984,
1.0047607520562054e-15,0.0
2.1804846968059884e-16,
3.813004605385956e-16,
2.6850431094099543e-16,0.0
0.9999999999999996,0.0
-1.4929235390128135e-15,0.0
-8.797594000430766e-16,0.0
1.6761169292153878e-15,0.0
4.801029616333589e-16,
0.9999999999999984,
1.0000000000000067,0.0
5.899659208404401e-16,0.0
5.919554294931485e-16,
1.0000000000000002,
7.784442922790513e-15,
-1.0732124461144525e-15,
-2.409985749505805e-15,
1.1252238276262014e-15,1.0
-9.106810543942643e-16,
0.999999999999974,
-1.8282427510373156e-15,
6.423948892719205e-16,0.0
6.138993470087658e-17,
0.9999999999999769,
0.9999999999999978,0.0
2.553183408635346e-15,
-1.5268548302037835e-15,
-5.858974457082677e-16,
1.0000000000000007,
-2.481577846497048e-16,
1.5267520123442732e-15,0.0
1.6380116385208192e-15,
0.9999999999999982,1.0
-7.070620324663071e-16,
-3.0914220358352267e-17,
-2.1924149116002777e-15,
4.1915448290309776e-16,
1.1877879662098364e-15,1.0
-7.083294534558879e-16,
1.3571411139114394e-15,0.0
0.9999999999999989,
-7.290398075760503e-16,
2.035895970127863e-15,
5.0625933117059775e-15,
9.413484845741797e-16,
6.401820468068265e-17,
0.9999999999999976,1.0
0.9999999999999978,0.0
2.0429253285137595e-16,
-8.714082020721641e-16,0.0
1.1770676759438694e-15,0.0
0.9999999999999984,
8.060605168724594e-17,
0.9999999999999982,
-5.016905259432832e-16,
1.6394794066860147e-15,
5.334922399685382e-16,
3.4626312197594793e-16,
-1.3808775451628668e-15,
9.238484518338157e-16,
0.9999999999999969,0.0
9.219020354933259e-16,
0.9999999999999998,
2.0468979643206588e-15,
4.602510923367978e-16,
-3.703934943206632e-17,
2.2869116072206967e-15,
8.334023410952048e-16,
2.5458387927484078e-16,1.0
-3.1035857287638254e-16,0.0
2.4147242037510904e-15,
-2.0089394973375163e-16,0.0
-4.981350774859578e-17,
-2.0638029678908466e-15,1.0
-8.50454465973199e-16,
0.9999999999999991,
-3.157736861734836e-16,0.0
-1.3881469922390476e-16,
-1.6026302450292404e-15,0.0
0.9999999999999987,
4.079990408783482e-16,0.0
0.9999999999999969,1.0
6.341066404038914e-16,
-2.886429519717777e-16,
5.3275481358116526e-15,
1.0659520943069316e-15,
-5.764410192337449e-16,0.0
-6.619213881391379e-16,0.0
0.9999999999999978,
0.9999999999999987,
-1.0724759267515899e-15,
7.11931637783918e-16,0.0
-1.2569775304533132e-15,
5.82291287890429e-16,
8.8706183517996e-16,
-1.865377433796584e-15,
4.3954764111186577e-16,
-2.1725959726644745e-15,0.0
-5.450687333216245e-16,
0.9999999999999991,
0.9999999999999984,
-2.974063019555571e-17,
2.1614358964605064e-15,
2.377369958370488e-16,0.0
-1.1332776382282817e-15,
1.0099608672528828e-16,0.0
1.9367055865765905e-16,
4.759268106787829e-16,
9.297198003090486e-16,
1.9417103951324636e-16,
0.9999999999999982,
4.4320700137408063e-16,
0.9999999999999998,
5.180623164854397e-15,
-1.2126048668315811e-15,
0.9999999999999993,
6.661676049188838e-16,
2.154928393871924e-15,
3.435783476620808e-16,1.0
-5.429215491183543e-16,
1.360772950880023e-16,
3.4610878507717e-15,
0.9999999999999944,
2.5552422471363494e-15,
8.002386203789057e-17,
4.566483807497684e-16,
0.9999999999999987,0.0
0.9999999999999989,
-5.276912500058844e-16,
3.3638187352857938e-18,
2.1371664398322312e-15,
1.0000000000000007,
0.9999999999999998,
-5.957518652594965e-16,0.0
-1.2864332251555686e-15,
-1.707581033861388e-15,0.0
-9.295624657135381e-16,
9.967779808918869e-16,
4.0686627794151808e-16,
-5.392160769508594e-16,0.0
-1.5029519460673885e-15,
1.0,
-9.942372361685675e-16,
0.9999999999999751,
6.244691784647132e-16,
-1.6173662332024877e-15,0.0
1.5108069674851646e-16,
9.40756488720788e-15,1.0
1.1689888765200832e-15,
2.2502748493438398e-15,0.0
6.4995654871185925e-15,0.0
5.936518537783184e-15,0.0
-7.083828455868803e-17,0.0
8.142941049282729e-16,
1.3485695824391065e-15,1.0
-8.567069812115904e-16,
1.0000000000000047,
1.3966627589853415e-15,
-7.900967327038371e-16,
0.9999999999999987,
-8.280930335956436e-16,1.0
8.795398759099101e-16,
-2.8956542928976143e-16,
0.9999999999999987,
9.939335428103573e-17,0.0
0.999999999999998,
2.666173583303288e-15,
1.5579132183673848e-15,
1.7785604528349493e-15,
-1.994865623941246e-15,
8.29973210828751e-16,
-5.081982259113775e-16,
-7.538754389205381e-16,
-8.432020780115881e-17,1.0
2.1358962408754373e-15,
0.9999999999999982,0.0
1.2249736812313795e-15,
2.599718738921709e-16,
-8.679591621636926e-16,
-1.311433550444454e-16,0.0
7.177015104126951e-15,
-9.002521414001618e-16,0.0
-2.0250253935148665e-15,0.0
0.9999999999999991,
1.337236769902052e-15,1.0
-2.3462509593263006e-15,
7.403327649590442e-16,1.0
2.9814530774974545e-16,
0.9999999999999987,0.0
-4.566371854696775e-16,
4.458401378731349e-16,
-1.1248582639066571e-15,
1.953816662710846e-16,
0.999999999999998,
-7.385572471754674e-17,
-5.075952503901247e-16,
0.9999999999999998,
-4.303090606182262e-16,0.0
1.0,0.0
7.198819522628931e-16,0.0
-1.0559655356770206e-15,
1.492828482217886e-16,
-8.32731022298819e-16,
0.9999999999999987,
8.588547282361e-16,0.0
2.0317788075617795e-15,0.0
2.1070379443621468e-16,
7.94940929736616e-16,
1.3420929362961205e-15,0.0
1.0000000000000098,
0.9999999999999989,
4.471041646391393e-16,
-4.482870430569336e-17,
-7.746351657075187e-17,
0.9999999999999987,
-7.930439650138382e-16,
1.193591431062808e-16,
-7.877168950579756e-16,
1.016438427254794e-15,
7.568714514395762e-16,
9.826357580215728e-16,0.0
8.887745749732383e-16,
1.0000000000000104,
-5.946424916721572e-16,
-7.12719148826513e-16,0.0
0.9999999999999982,1.0
1.0,0.0
-2.8126243823219477e-16,
1.0480728323241798e-15,
1.706529058262936e-15,0.0
1.6382916113562694e-15,
9.496180304570488e-16,
9.180202605368994e-16,0.0
3.695207271799907e-16,
3.687833084681724e-16,
-4.3825921770007395e-16,1.0
1.0271436776369905e-15,0.0
2.338744657354266e-16,0.0
-1.2558663032011852e-16,
-1.5641602889368034e-15,
0.9999999999999993,
-3.2600258231704196e-16,
3.418500012444634e-16,
4.959665804777766e-16,
1.5570958036536085e-15,
7.249721024425343e-19,1.0
-4.462945294863565e-16,0.0
1.0393658659276106e-15,0.0
7.039082023492441e-15,0.0
-4.947394645492093e-16,
1.8122415250500605e-15,
5.123683722787087e-16,
-3.4598059043613284e-16,1.0
1.6878770252366282e-15,
9.980059175665445e-16,
-1.59290488545867e-15,
3.9439367786814897e-16,0.0
3.713311294558599e-15,1.0
4.29163967691633e-16,
-1.1209304920946325e-15,
-6.857839317607754e-16,
1.0000000000000004,
-5.86873734857703e-16,
5.490300373169533e-16,
1.0000000000000007,1.0
-5.956401088832928e-16,
0.9999999999999989,
-5.3809929091810466e-17,
-2.1664953761497072e-15,
0.9999999999999991,
3.0150662739448893e-16,
0.9999999999999958,0.0
-2.6448387230860065e-16,
-8.817337685110167e-16,0.0
2.1295839276838242e-16,
1.34937989894036e-15,0.0
-8.439415198567458e-16,
-2.53272848934131e-15,
2.53851640901566e-15,
0.9999999999999989,
-8.90363800112108e-16,0.0
-1.0462249917383333e-15,
1.0000000000000013,
-2.764997768492001e-17,1.0
-5.376770120702631e-16,
1.26431603934744e-16,1.0
0.9999999999999982,
-4.80416642120454e-16,
2.07766153747808e-15,
7.430316265332485e-17,
8.462258490299309e-16,
-1.4843600884194492e-15,
5.28782547387345e-16,
0.9999999999999971,
-7.072676104351915e-16,
3.4679758408863657e-17,0.0
1.0540371377264664e-17,
-3.8175469943798895e-16,
1.0117796058045878e-15,0.0
6.906851150971296e-16,0.0
0.9999999999999996,0.0
1.000000000000008,0.0
7.524102676415558e-16,
0.9999999999999943,
1.7626697818642147e-15,0.0
-1.0840773798936321e-15,
-1.1653244588605549e-15,
-1.1616602602886974e-15,
-5.004957134998091e-16,
9.676118435840464e-17,
-9.46764732019166e-16,0.0
0.9999999999999978,
0.9999999999999967,
-2.0833600081520223e-16,0.0
0.9999999999999989,
1.0000000000000002,
4.365974878652908e-16,
9.866714261490545e-16,
-4.707771959069122e-17,
9.526595419171695e-16,
7.986868263615117e-16,0.0
5.347176659794092e-15,
2.28854267308468e-15,
0.9999999999999949,
1.3500484700131355e-15,
1.3522768154553555e-16,
6.868186930044294e-16,0.0
-2.0768686419396855e-16,
-2.6423032897540763e-16,
0.9999999999999984,
1.4569788403165648e-15,0.0
-6.149835680086868e-16,0.0
-1.5940776433762147e-16,
0.9999999999999991,0.0
0.999999999999998,
-1.4663749778611079e-16,
3.145201633430578e-16,1.0
1.0473357043723887e-15,0.0
-1.8729621041070268e-16,0.0
-3.433902395601345e-17,
6.798785207696677e-17,
8.8958292054137e-15,
-8.122063687487227e-16,
-6.800818739158119e-16,
0.9999999999999991,
0.9999999999999967,0.0
0.9999999999999996,0.0
1.782186375383604e-15,0.0
3.604329695086214e-16,0.0
1.7508296325080154e-15,
6.831349345663249e-15,
2.039195448798749e-15,
-5.836749426251581e-16,
-5.2301964100258505e-17,
0.9999999999999984,
5.931570474106312e-16,
-1.4113806745031994e-15,0.0
-3.2519888356124555e-16,0.0
6.230541381753685e-16,0.0
-4.0129081368504747e-16,
-1.5354450553268513e-16,
1.0000000000000007,
1.6908275701817594e-15,0.0
3.032222630064221e-16,0.0
-4.832171235422613e-16,0.0
9.461006288064732e-16,
-5.861631791770472e-16,
7.898621176080698e-17,
0.9999999999999984,0.0
4.942626930505888e-16,
1.6869907725629169e-15,
-1.7474103045858035e-15,0.0
-5.333152861676197e-16,
1.000000000000006,
-4.67716242586609e-16,0.0
0.9999999999999976,
0.9999999999999984,
9.48011716775949e-16,
0.9999999999999982,
0.9999999999999998,0.0
1.0000000000000004,
-1.3715363250556814e-15,
-2.702557669719335e-15,
-7.682001838375307e-16,
3.923672652167137e-16,0.0
5.234829516406838e-16,0.0
3.268659308472773e-17,
0.9999999999999976,0.0
1.0000000000000067,0.0
0.9999999999999971,0.0
6.937961450834523e-16,
2.1052241721880958e-15,
-9.231870010631574e-16,
-1.4698333697628119e-15,0.0
1.955453314606901e-15,1.0
0.9999999999999954,0.0
0.9999999999999982,
5.287061184640284e-16,
0.9999999999999989,
-5.478294503793444e-16,
0.9999999999999998,
-2.222531194425337e-15,
-4.290745148597418e-16,
7.795761107752979e-16,
5.485671693786362e-16,
0.9999999999999978,0.0
-1.079822153136848e-15,
7.035355350600556e-15,
1.350742330721545e-15,
5.826881158951019e-16,
-5.244794272366253e-16,
3.7074336364606577e-16,
0.9999999999999969,1.0
1.3791705344882405e-15,
1.0,1.0
-4.515269680256865e-16,
0.9999999999999991,
0.999999999999998,
-3.592800851901626e-16,0.0
2.963944301399227e-16,
1.4203398659435965e-15,
1.3301682485717448e-15,0.0
5.9585402964324e-15,
8.229041008889704e-15,
-4.1348150808611487e-16,0.0
0.9999999999999989,0.0
0.9999999999999989,
1.454320517525813e-15,
1.0081777831978024e-15,0.0
8.952249161444016e-16,
1.3023360574569512e-16,
-9.378797977670415e-16,
-1.336482150367978e-15,
1.5762680386803795e-15,
5.688946277765731e-16,
7.3954412973041e-15,0.0
5.241233671721172e-16,
0.9999999999999982,
4.080230480558838e-15,
-1.826185204844658e-15,
0.999999999999998,0.0
9.101596023756663e-16,0.0
-8.497736153282093e-16,0.0
-2.617496202694757e-16,
0.9999999999999969,
1.1397778771425732e-15,
4.4141993765727006e-16,0.0
-8.706587366414216e-17,
1.0,
-1.1804152935765277e-15,
8.291171425784148e-16,0.0
7.853509959746414e-16,
1.574235600246759e-15,
0.9999999999999987,
1.0000000000000067,
-3.7687545706808086e-16,
0.9999999999999991,
-2.080385899033851e-15,
6.036558584760091e-16,
0.999999999999998,
0.9999999999999978,
-2.1588076624256574e-15,
9.96934515843903e-16,1.0
-1.4392240734561501e-15,
4.590721563965167e-16,
-2.68301565022674e-16,1.0
4.536120816985732e-16,0.0
1.0396318961655605e-15,
0.9999999999999996,
1.0000000000000004,
8.550848256976311e-16,1.0
0.9999999999999777,
-9.340053883639904e-16,0.0
-3.506072657138482e-16,
-2.692127414701399e-17,0.0
1.0,
-2.5883425623975125e-16,
-8.542889319633692e-16,
4.490455576888195e-16,
1.6806055944791786e-15,
0.9999999999999996,
-8.894653736604091e-16,
-9.568925444466724e-16,
-5.035780253380535e-16,
2.1961136556689298e-16,
-1.108175630525884e-15,
8.627671572436223e-16,
-3.502887263828951e-16,0.0
3.701644518331294e-17,
5.790965651471755e-16,
1.0000000000000002,
7.671520328811434e-15,
1.6729861604109747e-15,
6.781628313101507e-16,1.0
-5.293875699077018e-16,0.0
1.1493807726330177e-15,0.0
-4.473820657484967e-16,
2.75262344722788e-16,
1.2845617718402178e-16,
1.0000000000000024,
0.9999999999999998,0.0
-1.254474122345687e-15,
0.9999999999999982,0.0
8.866880140750706e-16,1.0
9.604006942469426e-16,
-5.089448483282963e-17,
0.9999999999999976,
1.0000000000000056,
-1.0002325001188952e-15,
-1.604232665659686e-15,
0.999999999999998,
1.0000000000000102,0.0
-1.8602568377801854e-16,0.0
1.0000000000000069,
1.0000000000000078,
0.9999999999999978,
-5.382914894641994e-17,
-1.5711070571501242e-15,
-4.823732351356354e-16,0.0
1.1486952653778778e-15,
1.5574606031512214e-15,0.0
-1.4796921176081534e-15,1.0
-8.880230798849817e-16,
0.9999999999999991,0.0
1.1820368271544205e-15,
0.9999999999999942,
-5.854892300451095e-16,
-3.8749255598060917e-16,
-2.885821509482282e-15,0.0
-2.6170781159469386e-15,
-1.9382227082087845e-16,
2.724298934844408e-16,0.0
-6.313603690825532e-16,0.0
0.9999999999999752,
0.9999999999999937,
-8.535417277977202e-16,
0.9999999999999984,0.0
-2.902587415839857e-17,
1.424801923403027e-15,
1.4083357949828418e-17,0.0
0.9999999999999971,
1.0,1.0
0.9999999999999993,
-7.041453312288034e-16,1.0
-6.481724024897949e-16,
-6.730439590512619e-16,0.0
-1.2305110195177845e-16,
9.894635195283932e-16,
5.838079044178979e-16,
0.9999999999999989,
-1.2385118649841444e-15,
-4.729256480069275e-16,0.0
7.854965023195071e-16,
0.9999999999999969,
0.9999999999999989,
1.771855816242666e-15,
2.5260851426413975e-16,
-5.042681193810812e-16,
7.805160568915246e-16,1.0
4.589629114045054e-16,0.0
-4.487027966677828e-19,
0.9999999999999984,
-1.2275769001073654e-15,
-4.616890454070088e-16,
-8.71415048526921e-16,1.0
1.032790878281703e-15,
2.98887597049467e-16,
-8.779891705675105e-17,0.0
-3.893523438943636e-16,0.0
1.837584273972703e-15,
1.0000000000000075,
-7.355283642822082e-16,
1.270987439345192e-15,
-5.546059718597259e-16,
-9.097544923928465e-17,
2.9384017750940696e-15,
-4.548961849368756e-16,
1.07637184181659e-15,
7.75458763690739e-16,
2.4442878801947695e-15,
-4.660577789610804e-16,
1.364269011091971e-16,0.0
4.4191198085825597e-16,1.0
-9.704493001156876e-16,
8.583278292776104e-16,
-1.28847424615204e-15,
2.39360007784985e-15,
0.9999999999999982,0.0
-3.436703499293136e-16,
5.00300025603499e-16,0.0
8.93987351501233e-16,
0.9999999999999996,0.0
1.421049634750786e-16,
0.9999999999999984,
8.385366755098844e-16,
-5.180904346946805e-16,0.0
0.9999999999999984,
1.790446281471226e-15,
1.0000000000000007,
1.0000000000000062,
-4.552936686029791e-16,
-1.1357978270055243e-15,0.0
-4.264040144588541e-16,
0.9999999999999984,1.0
0.9999999999999991,0.0
5.581351979364118e-16,0.0
-9.166112420582946e-17,
0.9999999999999976,0.0
9.557347293278875e-16,
3.386939734733909e-16,
-3.234242576545044e-16,
9.571822348246121e-15,
7.52481301811562e-16,
1.28171371296873e-15,
-3.872436734399373e-16,0.0
1.405138838983425e-15,1.0
1.3474015065521393e-16,0.0
1.0208458717222253e-15,
3.7680626676893517e-16,
1.9882768115804203e-15,
2.663256986970792e-16,0.0
-2.475473803357143e-16,
1.0000000000000062,1.0
-9.438718946782131e-16,1.0
0.999999999999998,0.0
4.892033899792336e-16,
3.275595808373863e-17,0.0
4.779625740947647e-16,1.0
-6.904464096037976e-17,
-6.206768729062048e-16,
1.4231042089515327e-16,0.0
-6.721414573989391e-16,
-1.516997505931624e-16,
0.9999999999999987,0.0
-1.7650277044795694e-16,0.0
-1.835046074201669e-15,
2.3854285767037053e-15,
1.857327586632076e-16,0.0
-2.7794258837188917e-16,0.0
8.444250361993955e-16,0.0
1.6216217707554418e-15,
-1.4742603942128773e-16,
-5.540489834830905e-16,
-1.747353297655957e-16,
1.627585806979204e-15,
-7.475727253462586e-16,
-2.52834914418759e-15,
0.9999999999999984,0.0
3.5290293106572834e-15,
-1.2420674013409225e-15,
-1.2946245378588651e-15,
1.0000000000000007,
1.543431105279329e-15,
-6.278954063289165e-16,1.0
-3.368292884367772e-16,
0.9999999999999996,1.0
5.738946633109623e-16,0.0
-1.3783177944206853e-15,0.0
0.9999999999999967,
-3.4068418512657814e-16,
-3.6505094380879056e-16,
-3.108472401443091e-16,
0.9999999999999967,
1.0000000000000062,
-4.617851598531615e-16,0.0
1.0000000000000062,
1.0785108012707043e-15,
-1.3826462393438491e-15,1.0
1.0939815401311688e-15,0.0
-6.300072833681464e-16,
1.1617322702080388e-15,
-4.032113430993472e-16,0.0
-8.222492763141993e-16,
-8.817759396626742e-17,1.0
-6.924175538193008e-16,
-5.868796403642319e-16,
1.0,
-4.253870281136657e-16,0.0
4.904983848647726e-16,
0.9999999999999993,
-5.059602747260491e-16,1.0
-2.152006183896382e-16,
1.4910338377229358e-16,0.0
-1.406777060094943e-15,
3.6914332234041197e-16,
-1.0288541669691078e-15,1.0
0.9999999999999987,
8.176471404500742e-16,1.0
-8.036523805966706e-16,0.0
-4.0184755812687548e-16,
1.0000000000000007,
1.0415698140474198e-15,
-1.2824643068592686e-15,
-6.415524703350796e-16,
0.9999999999999969,
0.9999999999999754,1.0
0.9999999999999969,
0.9999999999999989,
3.122801874438812e-15,0.0
-7.238654644174906e-16,1.0
-1.2545685666353651e-15,
1.0635922455134301e-16,0.0
1.0000000000000004,
0.9999999999999978,
-5.560933936670831e-16,0.0
0.9999999999999987,1.0
0.9999999999999984,
1.4647600019654325e-15,0.0
1.3423028785802405e-15,0.0
1.391019068212216e-15,
-7.177831391677303e-16,
4.957239149636108e-16,
0.9999999999999976,
-4.0878306088618874e-16,1.0
4.2406829692742e-16,
2.388127600947098e-16,
1.7958567706703272e-16,
9.760590104493096e-16,
8.493897497112093e-17,
-1.3899353724348207e-15,1.0
1.0000000000000098,
5.147637231008219e-16,
1.1830264839187956e-15,0.0
-1.1945986521156579e-15,0.0
4.0966322141105444e-15,
9.153728150599116e-16,0.0
-2.5513799280560985e-16,
1.656792975883537e-16,0.0
-9.77375114316431e-16,
0.999999999999998,
1.0000000000000058,
-1.7064734045565652e-16,
5.1413232714309975e-15,
6.967497694216294e-16,
0.9999999999999751,
0.999999999999998,
3.0917754432230916e-15,1.0
0.9999999999999978,0.0
0.9999999999999976,
-1.4445528293869187e-15,0.0
-1.2613119495853672e-15,
0.9999999999999989,
1.2870129325149776e-15,
0.9999999999999989,1.0
4.3104442113219683e-16,0.0
8.710173807273142e-16,
-4.560740958497921e-16,
-1.1697062423245101e-15,0.0
-1.988136150870655e-15,
-4.4661880581763497e-17,
8.76683648862435e-17,
-3.9527821634374873e-16,
-1.1911963321298866e-15,0.0
-2.2183987336481095e-16,
8.827563822431416e-15,
1.5910556837480914e-15,0.0
6.299800073478047e-16,
0.9999999999999998,1.0
0.9999999999999989,
-1.3152725733687797e-15,
-1.0322454490189262e-16,
0.999999999999998,
3.8029958970280805e-16,
-9.229638073532865e-16,0.0
7.689356133315649e-17,
1.000000000000007,
1.8322126325185254e-15,0.0
2.560372067590216e-16,
-7.805777931384052e-16,0.0
0.9999999999999978,
-3.9752799740540053e-16,
8.627021071929868e-16,
1.1674514993983163e-15,0.0
0.9999999999999954,1.0
2.7308926127633798e-15,
